Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ACCSRU
Croatia,HRV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,HRV,Europe & Central Asia,High income,100
Haiti,HTI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,HTI,Latin America & Caribbean,Lower middle income,6.83885622024536
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,HUN,Europe & Central Asia,High income,100
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,IDN,East Asia & Pacific,Lower middle income,85.0468215942383
Isle of Man,IMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,IMN,Europe & Central Asia,High income,100
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,IND,South Asia,Lower middle income,57.3203010559082
Ireland,IRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,IRL,Europe & Central Asia,High income,100
"Iran, Islamic Rep.",IRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,IRN,Middle East & North Africa,Lower middle income,94.9623718261719
Iraq,IRQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,IRQ,Middle East & North Africa,Upper middle income,93.3814697265625
Iceland,ISL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,ISL,Europe & Central Asia,High income,100
Israel,ISR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,ISR,Middle East & North Africa,High income,100
Italy,ITA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,ITA,Europe & Central Asia,High income,100
Jamaica,JAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,JAM,Latin America & Caribbean,Upper middle income,83.0306625366211
Jordan,JOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,JOR,Middle East & North Africa,Upper middle income,100
Japan,JPN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,JPN,East Asia & Pacific,High income,100
Kazakhstan,KAZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KAZ,Europe & Central Asia,Upper middle income,99.6857376098633
Kenya,KEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KEN,Sub-Saharan Africa,Lower middle income,16.9224109649658
Kyrgyz Republic,KGZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KGZ,Europe & Central Asia,Lower middle income,99.0972290039063
Cambodia,KHM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KHM,East Asia & Pacific,Lower middle income,22.2069530487061
Kiribati,KIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KIR,East Asia & Pacific,Lower middle income,50.7854881286621
St. Kitts and Nevis,KNA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KNA,Latin America & Caribbean,High income,95.5716018676758
"Korea, Rep.",KOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KOR,East Asia & Pacific,High income,100
Kuwait,KWT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,KWT,Middle East & North Africa,High income,100
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LAO,East Asia & Pacific,Lower middle income,42.7965240478516
Lebanon,LBN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LBN,Middle East & North Africa,Lower middle income,98.7617416381836
Liberia,LBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LBR,Sub-Saharan Africa,Low income,
Libya,LBY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LBY,Middle East & North Africa,Upper middle income,49.4430694580078
St. Lucia,LCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LCA,Latin America & Caribbean,Upper middle income,91.5046844482422
Liechtenstein,LIE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LIE,Europe & Central Asia,High income,100
Sri Lanka,LKA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LKA,South Asia,Lower middle income,79.2859420776367
Lesotho,LSO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LSO,Sub-Saharan Africa,Lower middle income,2.66065382957459
Lithuania,LTU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LTU,Europe & Central Asia,High income,100
Luxembourg,LUX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LUX,Europe & Central Asia,High income,100
Latvia,LVA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,LVA,Europe & Central Asia,High income,100
"Macao SAR, China",MAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MAC,East Asia & Pacific,High income,100
St. Martin (French part),MAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MAF,Latin America & Caribbean,High income,
Morocco,MAR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MAR,Middle East & North Africa,Lower middle income,93.0232772827148
Monaco,MCO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MCO,Europe & Central Asia,High income,100
Moldova,MDA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MDA,Europe & Central Asia,Upper middle income,100
Madagascar,MDG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MDG,Sub-Saharan Africa,Low income,1.04404270648956
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MDV,South Asia,Upper middle income,87.8198699951172
Mexico,MEX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MEX,Latin America & Caribbean,Upper middle income,97.1754837036133
Marshall Islands,MHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MHL,East Asia & Pacific,Upper middle income,42.9417572021484
North Macedonia,MKD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MKD,Europe & Central Asia,Upper middle income,100
Mali,MLI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MLI,Sub-Saharan Africa,Low income,1.54483115673065
Malta,MLT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MLT,Middle East & North Africa,High income,100
Myanmar,MMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MMR,East Asia & Pacific,Lower middle income,33.9740600585938
Montenegro,MNE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MNE,Europe & Central Asia,Upper middle income,100
Mongolia,MNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MNG,East Asia & Pacific,Lower middle income,41.9251708984375
Northern Mariana Islands,MNP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MNP,East Asia & Pacific,High income,100
Mozambique,MOZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MOZ,Sub-Saharan Africa,Low income,2.11283659934998
Mauritania,MRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MRT,Sub-Saharan Africa,Lower middle income,3.74029541015625
Mauritius,MUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MUS,Sub-Saharan Africa,Upper middle income,98.6458969116211
Malawi,MWI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MWI,Sub-Saharan Africa,Low income,
Malaysia,MYS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,MYS,East Asia & Pacific,Upper middle income,98.6792297363281
Namibia,NAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NAM,Sub-Saharan Africa,Upper middle income,21.7332935333252
New Caledonia,NCL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NCL,East Asia & Pacific,High income,100
Niger,NER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NER,Sub-Saharan Africa,Low income,1.95275068283081
Nigeria,NGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NGA,Sub-Saharan Africa,Lower middle income,23.54319190979
Nicaragua,NIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NIC,Latin America & Caribbean,Lower middle income,51.1458320617676
Netherlands,NLD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NLD,Europe & Central Asia,High income,100
Norway,NOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NOR,Europe & Central Asia,High income,100
Nepal,NPL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NPL,South Asia,Lower middle income,44.0851898193359
Nauru,NRU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NRU,East Asia & Pacific,High income,
New Zealand,NZL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,NZL,East Asia & Pacific,High income,100
Oman,OMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,OMN,Middle East & North Africa,High income,100
Pakistan,PAK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PAK,South Asia,Lower middle income,57.5690841674805
Panama,PAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PAN,Latin America & Caribbean,High income,63.0441436767578
Peru,PER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PER,Latin America & Caribbean,Upper middle income,31.0512466430664
Philippines,PHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PHL,East Asia & Pacific,Lower middle income,70.0103454589844
Palau,PLW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PLW,East Asia & Pacific,Upper middle income,96.7823257446289
Papua New Guinea,PNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PNG,East Asia & Pacific,Lower middle income,5.03424596786499
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,POL,Europe & Central Asia,High income,100
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PRI,Latin America & Caribbean,High income,100
"Korea, Dem. People's Rep.",PRK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PRK,East Asia & Pacific,Low income,
Portugal,PRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PRT,Europe & Central Asia,High income,100
Paraguay,PRY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PRY,Latin America & Caribbean,Upper middle income,94.2848434448242
West Bank and Gaza,PSE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PSE,Middle East & North Africa,Lower middle income,99.4258041381836
French Polynesia,PYF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,PYF,East Asia & Pacific,High income,100
Qatar,QAT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,QAT,Middle East & North Africa,High income,100
Romania,ROU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,ROU,Europe & Central Asia,High income,100
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,RUS,Europe & Central Asia,Upper middle income,100
Rwanda,RWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,RWA,Sub-Saharan Africa,Low income,3.98235583305359
Saudi Arabia,SAU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SAU,Middle East & North Africa,High income,100
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SDN,Sub-Saharan Africa,Low income,15.3846483230591
Senegal,SEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SEN,Sub-Saharan Africa,Lower middle income,25.3720664978027
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SGP,East Asia & Pacific,High income,100
Solomon Islands,SLB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SLB,East Asia & Pacific,Lower middle income,3.9460620880127
Sierra Leone,SLE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SLE,Sub-Saharan Africa,Low income,0.602241992950439
El Salvador,SLV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SLV,Latin America & Caribbean,Lower middle income,76.0545272827148
San Marino,SMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SMR,Europe & Central Asia,High income,100
Somalia,SOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SOM,Sub-Saharan Africa,Low income,1.7375602722168
Serbia,SRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SRB,Europe & Central Asia,Upper middle income,100
South Sudan,SSD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SSD,Sub-Saharan Africa,Low income,
Sao Tome and Principe,STP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,STP,Sub-Saharan Africa,Lower middle income,41.6319961547852
Suriname,SUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SUR,Latin America & Caribbean,Upper middle income,81.815673828125
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SVK,Europe & Central Asia,High income,100
Slovenia,SVN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SVN,Europe & Central Asia,High income,100
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SWE,Europe & Central Asia,High income,100
Eswatini,SWZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SWZ,Sub-Saharan Africa,Lower middle income,27.2878398895264
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SXM,Latin America & Caribbean,High income,
Seychelles,SYC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SYC,Sub-Saharan Africa,High income,98.8230285644531
Syrian Arab Republic,SYR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,SYR,Middle East & North Africa,Low income,99.2084808349609
Turks and Caicos Islands,TCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TCA,Latin America & Caribbean,High income,70.9691925048828
Chad,TCD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TCD,Sub-Saharan Africa,Low income,1.87674367427826
Togo,TGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TGO,Sub-Saharan Africa,Low income,7.40284299850464
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,THA,East Asia & Pacific,Upper middle income,98.843635559082
Tajikistan,TJK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TJK,Europe & Central Asia,Lower middle income,98.3314666748047
Turkmenistan,TKM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TKM,Europe & Central Asia,Upper middle income,99.8163909912109
Timor-Leste,TLS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TLS,East Asia & Pacific,Lower middle income,21.4074211120605
Tonga,TON,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TON,East Asia & Pacific,Upper middle income,90.6672286987305
Trinidad and Tobago,TTO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TTO,Latin America & Caribbean,High income,100
Tunisia,TUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TUN,Middle East & North Africa,Lower middle income,98.9052810668945
Turkiye,TUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TUR,Europe & Central Asia,Upper middle income,100
Tuvalu,TUV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TUV,East Asia & Pacific,Upper middle income,94.4794006347656
Tanzania,TZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,TZA,Sub-Saharan Africa,Lower middle income,5.16905069351196
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,UGA,Sub-Saharan Africa,Low income,2.07853388786316
Ukraine,UKR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,UKR,Europe & Central Asia,Lower middle income,100
Uruguay,URY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,URY,Latin America & Caribbean,High income,86.5679626464844
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,USA,North America,High income,100
Uzbekistan,UZB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,UZB,Europe & Central Asia,Lower middle income,99.199951171875
St. Vincent and the Grenadines,VCT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,VCT,Latin America & Caribbean,Upper middle income,85.3319854736328
British Virgin Islands,VGB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,VGB,Latin America & Caribbean,High income,97.8207550048828
Virgin Islands (U.S.),VIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006.0,VIR,Latin America & Caribbean,High income,100
