Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECOIL
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,AGO,Sub-Saharan Africa,Lower middle income,37.7944862155388
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ALB,Europe & Central Asia,Upper middle income,2.14342948717949
Andorra,AND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,AND,Europe & Central Asia,High income,
United Arab Emirates,ARE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ARE,Middle East & North Africa,High income,2.74418604651163
Argentina,ARG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ARG,Latin America & Caribbean,Upper middle income,1.09855481908073
Armenia,ARM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ARM,Europe & Central Asia,Upper middle income,0
American Samoa,ASM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ATG,Latin America & Caribbean,High income,
Australia,AUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,AUS,East Asia & Pacific,High income,0.752994297008876
Austria,AUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,AUT,Europe & Central Asia,High income,3.20326350758215
Azerbaijan,AZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,AZE,Europe & Central Asia,Upper middle income,35.6948228882834
Burundi,BDI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BEL,Europe & Central Asia,High income,1.20510764591137
Benin,BEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BEN,Sub-Saharan Africa,Lower middle income,97.5
Burkina Faso,BFA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BGD,South Asia,Lower middle income,6.74208603896104
Bulgaria,BGR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BGR,Europe & Central Asia,Upper middle income,1.86401436401436
Bahrain,BHR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BHR,Middle East & North Africa,High income,0
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BHS,Latin America & Caribbean,High income,
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BIH,Europe & Central Asia,Upper middle income,1.21604828688088
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BLR,Europe & Central Asia,Upper middle income,4.07856686821647
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BLZ,Latin America & Caribbean,Upper middle income,
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BMU,North America,High income,
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BOL,Latin America & Caribbean,Lower middle income,1.31578947368421
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BRA,Latin America & Caribbean,Upper middle income,2.95192115035722
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BRB,Latin America & Caribbean,High income,
Brunei Darussalam,BRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BRN,East Asia & Pacific,High income,0.783453462864306
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BTN,South Asia,Lower middle income,
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,BWA,Sub-Saharan Africa,Upper middle income,2.7831094049904
Central African Republic,CAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CAN,North America,High income,3.66080788137232
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CHE,Europe & Central Asia,High income,0.374617737003058
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CHI,Europe & Central Asia,High income,
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CHL,Latin America & Caribbean,High income,4.02955433598838
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CHN,East Asia & Pacific,Upper middle income,2.86928465449521
Cote d'Ivoire,CIV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CIV,Sub-Saharan Africa,Lower middle income,0.117947709848634
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CMR,Sub-Saharan Africa,Lower middle income,4.23452768729642
"Congo, Dem. Rep.",COD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,COD,Sub-Saharan Africa,Low income,0.113876687815194
"Congo, Rep.",COG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,COG,Sub-Saharan Africa,Lower middle income,0
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,COL,Latin America & Caribbean,Upper middle income,0.253539889559743
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,COM,Sub-Saharan Africa,Lower middle income,
Cabo Verde,CPV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CPV,Sub-Saharan Africa,Lower middle income,
Costa Rica,CRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CRI,Latin America & Caribbean,Upper middle income,2.10653428149738
Cuba,CUB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CUB,Latin America & Caribbean,Upper middle income,29.0765338393422
Curacao,CUW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CUW,Latin America & Caribbean,High income,
Cayman Islands,CYM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CYM,Latin America & Caribbean,High income,
Cyprus,CYP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CYP,Europe & Central Asia,High income,100
Czech Republic,CZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,CZE,Europe & Central Asia,High income,0.44435857805255
Germany,DEU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,DEU,Europe & Central Asia,High income,1.71188678651365
Djibouti,DJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,DJI,Middle East & North Africa,Lower middle income,
Dominica,DMA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,DNK,Europe & Central Asia,High income,4.62044775473087
Dominican Republic,DOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,DOM,Latin America & Caribbean,Upper middle income,71.4394939876277
Algeria,DZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,DZA,Middle East & North Africa,Lower middle income,2.32322207568226
Ecuador,ECU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ECU,Latin America & Caribbean,Upper middle income,29.6812749003984
"Egypt, Arab Rep.",EGY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,EGY,Middle East & North Africa,Lower middle income,14.393326539403
Eritrea,ERI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ERI,Sub-Saharan Africa,Low income,99.6389891696751
Spain,ESP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ESP,Europe & Central Asia,High income,9.32793912472359
Estonia,EST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,EST,Europe & Central Asia,High income,0.393739541293434
Ethiopia,ETH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ETH,Sub-Saharan Africa,Low income,0.696864111498258
Finland,FIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,FIN,Europe & Central Asia,High income,1.14911178047103
Fiji,FJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,FJI,East Asia & Pacific,Upper middle income,
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,FRA,Europe & Central Asia,High income,1.26374878896678
Faroe Islands,FRO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,FRO,Europe & Central Asia,High income,
"Micronesia, Fed. Sts.",FSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,FSM,East Asia & Pacific,Lower middle income,
Gabon,GAB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GAB,Sub-Saharan Africa,Upper middle income,18.2529335071708
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GBR,Europe & Central Asia,High income,1.1616733760848
Georgia,GEO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GEO,Europe & Central Asia,Upper middle income,0.418994413407821
Ghana,GHA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GHA,Sub-Saharan Africa,Lower middle income,0
Gibraltar,GIB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GRC,Europe & Central Asia,High income,15.0366980398929
Grenada,GRD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GTM,Latin America & Caribbean,Upper middle income,37.0805606682713
Guam,GUM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GUM,East Asia & Pacific,High income,
Guyana,GUY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,GUY,Latin America & Caribbean,Upper middle income,
"Hong Kong SAR, China",HKG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,HKG,East Asia & Pacific,High income,0.56605367653271
Honduras,HND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,HND,Latin America & Caribbean,Lower middle income,60.8245149911817
Croatia,HRV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,HRV,Europe & Central Asia,High income,24.7801697998787
Haiti,HTI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,HTI,Latin America & Caribbean,Lower middle income,52.3364485981308
Hungary,HUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,HUN,Europe & Central Asia,High income,4.76204422316591
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,IDN,East Asia & Pacific,Lower middle income,24.9526439711792
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,IMN,Europe & Central Asia,High income,
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,IND,South Asia,Lower middle income,4.77631111937398
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,IRL,Europe & Central Asia,High income,9.87088210450103
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,IRN,Middle East & North Africa,Lower middle income,14.5036977345689
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,IRQ,Middle East & North Africa,Upper middle income,88.0134086097389
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ISL,Europe & Central Asia,High income,0.0705882352941176
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ISR,Middle East & North Africa,High income,22.8694117897154
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,ITA,Europe & Central Asia,High income,26.5430805021692
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,JAM,Latin America & Caribbean,Upper middle income,97.4811083123426
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,JOR,Middle East & North Africa,Upper middle income,90.0425318989242
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,JPN,East Asia & Pacific,High income,14.1133971026291
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KAZ,Europe & Central Asia,Upper middle income,4.02874769047694
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KEN,Sub-Saharan Africa,Lower middle income,16.3858804653028
Kyrgyz Republic,KGZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KGZ,Europe & Central Asia,Lower middle income,0
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KHM,East Asia & Pacific,Lower middle income,93.5779816513761
Kiribati,KIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KIR,East Asia & Pacific,Lower middle income,
St. Kitts and Nevis,KNA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KNA,Latin America & Caribbean,High income,
"Korea, Rep.",KOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KOR,East Asia & Pacific,High income,9.2144024755894
Kuwait,KWT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,KWT,Middle East & North Africa,High income,75.380634138988
Lao PDR,LAO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LAO,East Asia & Pacific,Lower middle income,
Lebanon,LBN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LBN,Middle East & North Africa,Lower middle income,89.1679249781451
Liberia,LBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LBR,Sub-Saharan Africa,Low income,
Libya,LBY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LBY,Middle East & North Africa,Upper middle income,79.6441957451301
St. Lucia,LCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LCA,Latin America & Caribbean,Upper middle income,
Liechtenstein,LIE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LIE,Europe & Central Asia,High income,
Sri Lanka,LKA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LKA,South Asia,Lower middle income,57.1021254536029
Lesotho,LSO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LSO,Sub-Saharan Africa,Lower middle income,
Lithuania,LTU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LTU,Europe & Central Asia,High income,1.57212661992777
Luxembourg,LUX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LUX,Europe & Central Asia,High income,0.0358551452133381
Latvia,LVA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,LVA,Europe & Central Asia,High income,2.06289308176101
"Macao SAR, China",MAC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2003.0,MAC,East Asia & Pacific,High income,
